simulation_id,ROIC,N40_sales_capital_ratio,N32_working_capital,total_revenue,total_capital,N25_Fundusze_specjalne,N26_Saldo_naleznosci,N27_Stan_zapasow,N28_Stan_RMK_czynne,N29_Stan_zobowiazan_handlowych,N30_RMK_bierne
3180,0.47753995128663457,6.3668965301090426,49.53033045448205,356.59344172,56.007419004482045,0.5036856188368617,94.90226000614626,1.420137252487463,13.351407405176726,56.650185636532846,2.98960295395871
3181,0.9059636024225812,12.078940204119547,23.04482609598716,356.59344172,29.52191464598716,0.5319019097145303,86.75752419379502,1.7678783847048156,15.639634063319491,77.38196590686587,3.2063427292517623
3182,0.3126638959766957,4.168653678128635,79.06454413369168,356.59344172,85.54163268369169,0.5239216296771225,129.01888802932444,1.7777714087347731,12.909265178370982,60.58723337421671,3.530225478844687
3183,0.42496895026567194,5.6659831864549535,56.458756824986104,356.59344172,62.9358453749861,0.502014568431228,109.70217898739179,1.5040393761354887,21.346032954712683,72.50906631818934,3.082413606633287
3184,0.4906294003969722,6.5414142178901535,48.036114534548666,356.59344172,54.513203084548664,0.4809292915578651,105.40140343166259,1.5337415531514242,12.989550223042057,68.65863083767472,2.7490205440748197
3185,1.276148652073908,17.01450612226526,14.481112596571052,356.59344172,20.958201146571053,0.5372090961291741,83.94215495766596,0.9747872106928627,19.180710336466067,85.73432410931242,3.345006702812241
3186,0.7912647382820388,10.549694749082146,27.324215677406638,356.59344172,33.80130422740664,0.459708848636036,83.67755906387089,1.3294096124449726,20.214594034310203,74.41021003585321,3.0274281487301833
3187,0.27183201210881563,3.624254452439186,91.91375193858832,356.59344172,98.39084048858832,0.5092965436982556,116.53554290797088,1.8710460368751534,21.88219698360048,44.79302286901334,3.07271457714658
3188,0.4545895474400331,6.060905698929726,52.357920511924455,356.59344172,58.83500906192445,0.47090534121948935,106.29381898155088,0.5424357031900267,20.930410102790308,72.41561291260416,2.522226021783104
3189,0.3514361505122711,4.685592485451349,69.62714860404486,356.59344172,76.10423715404487,0.4586530458501101,109.18919531920099,0.8655532704005994,14.764130348226713,51.043150806568036,3.689926481365288
3190,0.2712438893188986,3.6164131881840973,92.12708723530498,356.59344172,98.60417578530499,0.5314172559226151,125.57667626712316,0.7920835308828768,19.898307166723185,50.64916134136064,2.959401132141002
3191,0.4761078183952079,6.347802333042362,49.69880083833459,356.59344172,56.17588938833459,0.43130601982609096,106.24201086807787,0.33395880482509044,13.55055280099596,66.5707495617539,3.4256660539843287
3192,0.5618805448738754,7.491384295396818,41.123385228806626,356.59344172,47.600473778806624,0.4418240382866873,94.85745818157942,0.8146064602080982,21.709978736679805,73.18576798541838,2.6310661259556256
3193,0.7240739720529886,9.653860473423125,30.460822734474668,356.59344172,36.937911284474666,0.45877459246067687,93.80763450060657,1.4383901060401754,12.850250325086867,73.5306121183738,3.646065486424468
3194,0.4359885175098683,5.81290376191957,54.868059473273604,356.59344172,61.3451480232736,0.4466697386344735,111.23655045861946,0.2899051608149002,14.645975004064404,67.16643284544853,3.691268566142167
3195,0.5130416275415625,6.840229700981026,45.65470487045449,356.59344172,52.131793420454485,0.45988600162041426,114.49916557349181,1.4364553761817467,12.308562678235154,79.03085067874204,3.098742077091766
3196,0.2761016275099097,3.681179950314042,90.39224316783111,356.59344172,96.86933171783112,0.45194568540234187,120.46916848318995,1.1461093337326984,16.085947735391443,44.02307437967428,2.833962319406369
3197,0.4371659299419294,5.82860184771951,54.70283950762161,356.59344172,61.17992805762161,0.5280963329134154,87.06576545606788,0.4283632445698385,18.801960969343334,48.34964644118048,2.715507388265544
3198,0.34124820485882623,4.549759670510755,71.89923625485916,356.59344172,78.37632480485917,0.4749087691075765,120.36292523367051,0.8794076720171201,13.493304523597828,58.636685812395726,3.724806592923014
3199,0.5647991366671334,7.5302970018860504,40.87741043333187,356.59344172,47.354498983331865,0.510935137095422,100.28036537419646,0.3622163704063758,18.634831723393575,74.36306333727768,3.5260045602914496
3200,0.46182045490613977,6.157313213173199,51.43671725690452,356.59344172,57.91380580690452,0.4942519525941342,123.19471725714479,1.4901920464711593,14.550621472971905,84.40647450997129,2.898087057117911
3201,0.3639448812746173,4.852367630174364,67.01145743372345,356.59344172,73.48854598372345,0.5167868798611344,117.49188523360222,1.1166317866405313,15.72715517153931,63.37572821761078,3.4316996605867045
3202,0.4699702661670035,6.2659721953128775,50.43242694174474,356.59344172,56.909515491744735,0.4768485892465678,114.93385233035622,1.6581520213571985,13.437028337678324,75.47214997609008,3.647607182310335
3203,0.42730553039573965,5.697136106503565,56.11461279849522,356.59344172,62.59170134849522,0.473546383592433,89.86894350212782,1.0064244384633851,12.589795965810067,43.41023150982303,3.466773214490584
3204,0.39904563759607403,5.320355456167052,60.54727564105367,356.59344172,67.02436419105368,0.45289653804434216,90.95943735808191,1.0361083048310642,22.371292050407313,50.80061709117817,2.5660484430440946
3205,0.46179233093643324,6.156938244744579,51.44024431010786,356.59344172,57.917332860107855,0.44795366928927677,103.8862626390814,1.7586189348915373,12.786930069770538,63.040524278976335,3.503089385370006
3206,0.3113902312823554,4.151672289867677,79.41443101677328,356.59344172,85.89151956677328,0.4282176510058298,129.82375139904764,1.767253638475602,19.886606180564343,67.96552171707802,3.6694408332304596
3207,0.43088105638778174,5.744807519064359,55.59521596788529,356.59344172,62.072304517885286,0.4404545766948632,118.71045297723425,1.6698751076039167,15.716355910511776,77.56249319809282,2.4985202526769603
3208,0.3737664601682502,4.983315787306728,65.0803757849511,356.59344172,71.5574643349511,0.502254343751366,97.82670301144137,1.5326935093958394,12.61145164151594,42.85512996438403,3.5330880692666655
3209,0.26474989004184135,3.529830649168825,94.54573015207218,356.59344172,101.02281870207219,0.4523463619197884,129.28537384110533,0.8179599191134115,12.595754493539701,44.10811328866279,3.592898451103662
3210,0.5333216381120042,7.11061698184335,43.67234892223986,356.59344172,50.14943747223986,0.4904577277569009,101.66833103030072,1.8488913626238253,13.642058950185515,70.58713463609597,2.409340057017332
3211,0.3603916245001787,4.804993126393464,67.73601276772284,356.59344172,74.21310131772285,0.448735889602953,119.15735313376831,1.2813477457058147,15.334018765283977,64.1126395499659,3.475331437466406
3212,0.41450728684025173,5.526500974792842,58.04718157072801,356.59344172,64.524270120728,0.5264707453476445,93.48993145595614,1.9025057844488766,20.06699296310306,53.845401899024,3.0403759884084347
3213,0.3637849472555702,4.850235278005349,67.04376585825221,356.59344172,73.52085440825222,0.49828203209242483,115.11303032957781,1.48350008765052,18.1969385588845,64.2917016444871,2.9597194412811163
3214,0.49668347490105197,6.622131372233353,47.37165314292367,356.59344172,53.84874169292367,0.4958706863169682,99.44911455463222,1.5846031393415902,13.204679892299696,63.56924837026736,2.801625386765515
3215,0.48014560646069215,6.401636946783437,49.22638927674144,356.59344172,55.70347782674144,0.4435559042145208,100.17943535397575,1.5479468289796103,16.722207653673177,66.2014970842169,2.5781475714556743
3216,0.42623639120352547,5.6828815952427325,56.27161309785984,356.59344172,62.74870164785984,0.4847826065993069,102.70400444390776,0.7025719588694539,14.575249628685006,58.79921669602124,2.4262136309818287
3217,0.37274384498357716,4.9696815666443745,65.27669223816804,356.59344172,71.75378078816804,0.4741103978257939,102.26930176989354,1.9268936513868256,20.615649446229025,55.59790877707029,3.4631334544452708
3218,0.35348539984348665,4.712914510385788,69.18595200254549,356.59344172,75.6630405525455,0.44815442657684307,114.81653158963184,0.9093437715976872,13.714365021268737,56.17393294793813,3.6322010054378
3219,0.32914488314380114,4.388389722671705,74.78129191646904,356.59344172,81.25838046646905,0.43064379061154523,128.66677060098772,0.7211171798557026,18.072515768081402,69.56552378633035,2.68294405551388
3220,0.28002062638856734,3.7334307835580436,89.0365187439749,356.59344172,95.5136072939749,0.48031016469218846,118.16568912159062,1.9379085054838288,15.091195584645558,42.46954633277886,3.208417970274051
3221,0.4171899182872683,5.56226769296072,57.63227500531463,356.59344172,64.10936355531463,0.5192783866891563,119.34339340346357,0.6118555392529127,16.310743939238403,75.54014130148548,2.5742981884655993
3222,0.4515574886418891,6.020480170994363,52.75297808787481,356.59344172,59.230066637874806,0.42864014428683594,107.5831391478428,0.7315002910872299,16.911925946413486,68.40713186526384,3.637815287918041
3223,0.5296823670251176,7.062095675107034,44.01690900046443,356.59344172,50.49399755046443,0.5204461285191183,103.06604887525421,1.329328581779039,12.509749833260235,68.80720163543032,3.5605705258796165
3224,0.4985467876391681,6.646974360500314,47.17039410602749,356.59344172,53.647482656027485,0.48220780435083355,115.75616591008456,0.7250220807287535,20.273260962692,86.55650847581012,2.5453385673168865
3225,0.6940391597253233,9.253415354902124,32.05932509224397,356.59344172,38.536413642243964,0.45403294060249555,85.76878231581405,0.5220245625657247,21.66495663455085,71.73093539952296,3.7114700805611864
3226,0.56493324025989,7.53208496475093,40.86616944414184,356.59344172,47.34325799414184,0.4714009778120127,106.71926869316728,0.9333333347314834,14.200898362942404,77.14547416066239,3.370455808224922
3227,0.3224785848013793,4.299509972044179,76.46107045849267,356.59344172,82.93815900849268,0.46587603855860504,105.61217600331196,1.3996627945699842,16.37203680250851,42.82696987384072,3.6299592294984793
3228,1.8935065808985427,25.2455536907012,7.6479112851727775,356.59344172,14.124999835172778,0.5320479516896129,82.57521134290461,0.7079946268959012,15.058487222133351,87.45118130552342,2.710552649548039
3229,0.611390859337255,8.151490425809957,37.268707996717744,356.59344172,43.74579654671774,0.46918349977552126,106.70945736189003,0.5623816937202908,16.24648149968082,83.19450689120009,2.5859221675977926
3230,0.26371845005309646,3.516078770048215,94.9408446196571,356.59344172,101.4179331696571,0.5310762562830801,129.75936070182976,0.4979682713855965,19.191198564362708,51.199422754720224,2.7771839069176636
3231,0.3420543848054171,4.5605082252458375,71.714512935551,356.59344172,78.191601485551,0.4844683157206849,116.25693785078367,0.6398367033953766,19.354246503298445,60.28850679611165,3.763533010094161
3232,0.4654999364072498,6.206370633267369,50.978945385290444,356.59344172,57.45603393529044,0.5392310492044247,112.94938362495981,1.7106721677464356,14.735605183698047,74.82840450057333,3.0490800413360857
3233,0.31361815458894526,4.181376521172005,78.80426315665036,356.59344172,85.28135170665037,0.48231599616299403,110.39569257885796,0.35312651279934626,20.167595582159816,49.075926769180086,2.553908751823681
3234,0.8202186965517566,10.935729165561236,26.131019818574355,356.59344172,32.60810836857436,0.4705273671205813,84.19099877416177,1.6017737506728302,16.542530163156517,72.71302369377544,3.0207318085207406
3235,0.3132606747272265,4.1766103497029405,78.90158263615997,356.59344172,85.37867118615998,0.480956115982391,119.3744595769272,0.32143832226813546,19.54805146440941,56.53069817967733,3.3307124317850385
3236,0.5566603482373289,7.421784983837301,41.56976843879271,356.59344172,48.046856988792705,0.477713667157996,96.8422032441724,1.6547021339223407,15.296764284703325,68.33173592171467,3.414451635132696
3237,0.31495102873324765,4.199147331219555,78.443352099658,356.59344172,84.920440649658,0.5291044149274226,129.6039390858573,1.0383087115535814,15.009854877415625,64.19733963076332,2.4823065294777535
